poi_id,name,build_year,build_decade,build_year_clean,demolished_year,address,latitude,longitude,external_url,image_url,heritage_status,current_use,poi_type,poi_type_simple,source,details,style,neighbourhood
6822,655-659 Yonge Street,1887,1880.0,1887.0,,"655-659 Yonge Street Church-Wellesley Toronto, ON",43.6486892700195,-79.38543701171879,http://www.acotoronto.ca/show_building.php?BuildingID=2998,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/655-659Yonge1.jpg,Historic Yonge Street Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,"This building is designed in an Italianate style, and clad in brick with carved wood and stone detailing. It has extensive decorative brickwork including corbelling, carved entablatures and brackets, and continuous lintels. It is a bay of a larger building, demarcated by a pilaster. The brick on this building has been painted.",Italianate,Bay Street Corridor (76)
6823,768 Yonge Street,1909,1900.0,1909.0,,"768 Yonge Street Downtown Toronto, ON",43.669579999999996,-79.38672,http://www.acotoronto.ca/show_building.php?BuildingID=10694,http://www.acotoronto.ca/images_new/nophoto.gif,Historic Yonge Street Heritage Conservation District,,Low-rise,Building,http://www.acotoronto.ca/,This is a two storey building constructed in an Italianate style with a decorative cornice.,Italianate,Bay Street Corridor (76)
6828,Bedford Glen,1976,1970.0,1976.0,,"1555 Avenue Road Lawrence Manor North York, ON",43.72416,-79.41591,http://www.acotoronto.ca/show_building.php?BuildingID=6502,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/BedfordGlen1555Avenue_1.jpg,Heritage property,,Mid-rise,Building,http://www.acotoronto.ca/,"This two-building complex won a Canadian Architect Award in 1980, and Canadian Housing Design Council Award in 1983.",Late modernist,Bedford Park-Nortown (39)
6831,Secord Elementary School,1964,1960.0,1964.0,,"101 Barrington Avenue Crescent Town East York, ON",43.69238,-79.30179,http://www.acotoronto.ca/show_building.php?BuildingID=11325,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/217eb523.jpg,,,School,Building,http://www.acotoronto.ca/,,Late modernist,Taylor-Massey (61)
6832,Bob Rumball Centre for the Deaf,1979,1970.0,1979.0,,"2395 Bayview Avenue Bridle Path North York, ON",43.73475,-79.38053000000001,http://www.acotoronto.ca/show_building.php?BuildingID=9711,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/BobRumball1.jpg,No heritage status,,Mid-rise,Building,http://www.acotoronto.ca/,"The Bob Rumball Centre for the Deaf is a multi-purpose, multi-program facility that functions both as a community centre for the Deaf, and as a provider of services to the Deaf.",Late modernist,Bridle Path-Sunnybrook-York Mills (41)
6834,41 Berryman Street,unknown,,,,"41 Berryman Street Bloor-Yorkville Toronto, ON",43.67322,-79.393,http://www.acotoronto.ca/show_building.php?BuildingID=3052,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/41Berryman.jpg,Yorkville Hazelton Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,,Late modernist,Annex (95)
6835,St. Joan of Arc Church,unknown,,,,"1701 Bloor Street West High Park Toronto, ON",43.65488,-79.45788,http://www.acotoronto.ca/show_building.php?BuildingID=9846,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/StJoanofArc1.jpg,No heritage status,,Religious,Building,http://www.acotoronto.ca/,,Late modernist,High Park-Swansea (87)
6837,8 Bowman Street,unknown,,,,"8 Bowman Street Cabbagetown Toronto, ON",43.66581,-79.36418,http://www.acotoronto.ca/show_building.php?BuildingID=4146,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/8Bowman.jpg,Cabbagetown North Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,,Late modernist,Cabbagetown-South St.James Town (71)
6838,334-336 Carlton Street,unknown,,,,"334-336 Carlton Street Cabbagetown Toronto, ON",43.66567,-79.36348000000001,http://www.acotoronto.ca/show_building.php?BuildingID=2925,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/334-336Carlton.jpg,Cabbagetown North Heritage Conservation District,,Semi-detached house,Building,http://www.acotoronto.ca/,,Late modernist,Cabbagetown-South St.James Town (71)
6843,West Park Healthcare Centre; Gage Building,unknown,,,,"82 Buttonwood Avenue Mount Dennis York, ON",43.690044,-79.50818129999999,http://www.acotoronto.ca/show_building.php?BuildingID=8453,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/WestParkGage1.jpg,No heritage status,,Mid-rise,Building,http://www.acotoronto.ca/,,Late modernist,Mount Dennis (115)
6845,19 Country Lane,unknown,,,,"19 Country Lane Bridle Path North York, ON",43.740359999999995,-79.38073,http://www.acotoronto.ca/show_building.php?BuildingID=9750,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/19CountryLane.jpg,No heritage status,,Detached house,Building,http://www.acotoronto.ca/,,Late modernist,Bridle Path-Sunnybrook-York Mills (41)
6851,Citibank Place,1983,1980.0,1983.0,,"123 Front Street West Financial District Toronto, ON",43.644890000000004,-79.38305,http://www.acotoronto.ca/show_building.php?BuildingID=714,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/CitibankPlace1.jpg,Union Station Heritage Conservation District,,High-rise,Building,http://www.acotoronto.ca/,,Late modernist,Waterfront Communities-The Island (77)
6852,CN Tower,1976,1970.0,1976.0,,"301 Front Street West Entertainment District Toronto, ON",43.6437532,-79.38898990000001,http://www.acotoronto.ca/show_building.php?BuildingID=2278,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/CNTower1.jpg,Union Station Heritage Conservation District,,Tower,Building,http://www.acotoronto.ca/,This was the tallest freestanding structure in the world from 1976 to 2008.,Late modernist,Waterfront Communities-The Island (77)
6854,Lakeshore Mimico Lawn Bowling Club,unknown,,,,"10 Judson Street Mimico Etobicoke, ON",43.61623,-79.49933,http://www.acotoronto.ca/show_building.php?BuildingID=7995,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/LakeshoreMimicoLawnBowling1.jpg,No heritage status,,Low-rise,Building,http://www.acotoronto.ca/,,Late modernist,Mimico (includes Humber Bay Shores) (17)
6855,West Toronto Collegiate Institute,unknown,,,,"330 Lansdowne Avenue Brockton Toronto, ON",43.65238,-79.4412,http://www.acotoronto.ca/show_building.php?BuildingID=10083,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/WestTorontoCollegiate1.jpg,No heritage status,,Low-rise,Building,http://www.acotoronto.ca/,This school is for grades 9-12.,Late modernist,Dufferin Grove (83)
6856,Cedarbrae Collegiate Institute,1959,1950.0,1959.0,,"550 Markham Road Bendale Scarborough, ON",43.75635,-79.22593,http://www.acotoronto.ca/show_building.php?BuildingID=11283,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/aec6f469.jpg,,,School,Building,http://www.acotoronto.ca/,,Late modernist,Woburn (137)
6857,5 May Street,1975,1970.0,1975.0,,"5 May Street Rosedale Toronto, ON",43.678490000000004,-79.37598,http://www.acotoronto.ca/show_building.php?BuildingID=3432,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/5MaySt1.jpg,South Rosedale Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,,Late modernist,Rosedale-Moore Park (98)
6858,Moore Place,1983,1980.0,1983.0,,"801 Mount Pleasant Road North Toronto Toronto, ON",43.70884,-79.38981,http://www.acotoronto.ca/show_building.php?BuildingID=9651,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/801MtPleasantRd.jpg,No heritage status,,Mid-rise,Building,http://www.acotoronto.ca/,,Late modernist,Mount Pleasant East (99)
6863,Tom Longboat Junior Public School,1978,1970.0,1978.0,,"37 Crow Trail Malvern Scarborough, ON",43.8104131,-79.2315946,http://www.acotoronto.ca/show_building.php?BuildingID=10022,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/TomLongboat1.jpg,No heritage status,,School,Building,http://www.acotoronto.ca/,"This school was named for Tom Longboat, an Onandaga Aboriginal who was a world-class long distance runner in the early 1900Â´s.",Late modernist,Malvern (132)
6865,62 Old Colony Road,unknown,,,,"62 Old Colony Road York Mills North York, ON",43.75845,-79.38009,http://www.acotoronto.ca/show_building.php?BuildingID=7775,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/62OldColonyRoad.jpg,No heritage status,,Detached house,Building,http://www.acotoronto.ca/,,Late modernist,St.Andrew-Windfields (40)
6868,7 Pine Hill Road,1977,1970.0,1977.0,,"7 Pine Hill Road Rosedale Toronto, ON",43.67405,-79.38445,http://www.acotoronto.ca/show_building.php?BuildingID=7363,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/7PineHillRd1.jpg,South Rosedale Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,"First Occupant: Gray, Robert A. L.

First OccupantÂ´s Occupation: R. A. L. Gray and Co.",Late modernist,Rosedale-Moore Park (98)
6869,14-16 Prospect Street,unknown,,,,"14-16 Prospect Street Cabbagetown Toronto, ON",43.66686,-79.37106999999999,http://www.acotoronto.ca/show_building.php?BuildingID=9439,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/14-16ProspectSt.jpg,Cabbagetown Northwest Heritage Conservation District,,Semi-detached house,Building,http://www.acotoronto.ca/,,Late modernist,Cabbagetown-South St.James Town (71)
6870,177 Roxborough Street East,1978,1970.0,1978.0,,"177 Roxborough Street East Rosedale Toronto, ON",43.6793,-79.38156,http://www.acotoronto.ca/show_building.php?BuildingID=7376,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/177RoxboroughStE.jpg,South Rosedale Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,,Late modernist,Rosedale-Moore Park (98)
6871,179 Roxborough Street East,1978,1970.0,1978.0,,"179 Roxborough Street East Rosedale Toronto, ON",43.67926,-79.3814,http://www.acotoronto.ca/show_building.php?BuildingID=7380,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/179RoxboroughStE.jpg,South Rosedale Heritage Conservation District,,Detached house,Building,http://www.acotoronto.ca/,,Late modernist,Rosedale-Moore Park (98)
6872,C.W. Jefferys Collegiate Institute,1965,1960.0,1965.0,,"340 Sentinel Road  Elia North York, ON",43.75768,-79.50005,http://www.acotoronto.ca/show_building.php?BuildingID=11445,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/f3aa7778.jpg,,,School,Building,http://www.acotoronto.ca/,,Late modernist,York University Heights (27)
6874,280 Sherbourne Street Units 5-7,1979,1970.0,1979.0,,"280 Sherbourne Street Downtown East Toronto, ON",43.6745,-79.37765999999999,http://www.acotoronto.ca/show_building.php?BuildingID=7332,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/280SherbourneStUnits5-7.jpg,No heritage status,,Rowhouse,Building,http://www.acotoronto.ca/,,Late modernist,Rosedale-Moore Park (98)
6875,Gordon A. Brown Middle School,unknown,,,,"2800 St. Clair Avenue Parkview Hill East York, ON",43.7046394348145,-79.3226699829102,http://www.acotoronto.ca/show_building.php?BuildingID=11315,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/f9899eae.jpg,,,School,Building,http://www.acotoronto.ca/,,Late modernist,O'Connor-Parkview (54)
6877,6 Swiftdale Place,unknown,,,,"6 Swiftdale Place Blythwood North York, ON",43.74684,-79.34297,http://www.acotoronto.ca/show_building.php?BuildingID=6488,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/6SwiftdalePl.jpg,No heritage status,,Detached house,Building,http://www.acotoronto.ca/,,Late modernist,Banbury-Don Mills (42)
6878,Bedford Glen,1976,1970.0,1976.0,,"40 Sylvan Valleyway Lawrence Manor North York, ON",43.72413,-79.41502,http://www.acotoronto.ca/show_building.php?BuildingID=6501,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/BedfordGlen40Sylvan_1.jpg,Heritage property,,Mid-rise,Building,http://www.acotoronto.ca/,"This two-building complex won a Canadian Architect Award in 1980, and Canadian Housing Design Council Award in 1983.",Late modernist,Bedford Park-Nortown (39)
6883,"10 Walker Avenue, Units 110-113",1980,1980.0,1980.0,,"10 Walker Avenue Summerhill Toronto, ON",43.682959999999994,-79.3931,http://www.acotoronto.ca/show_building.php?BuildingID=5604,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/10Walker110-113.jpg,No heritage status,,Rowhouse,Building,http://www.acotoronto.ca/,Date is estimated.,Late modernist,Yonge-St.Clair (97)
6884,"10 Walker Avenue, Units 114-117",1980,1980.0,1980.0,,"10 Walker Avenue Summerhill Toronto, ON",43.682959999999994,-79.3931,http://www.acotoronto.ca/show_building.php?BuildingID=5605,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/10Walker114-117.jpg,No heritage status,,Rowhouse,Building,http://www.acotoronto.ca/,Date is estimated.,Late modernist,Yonge-St.Clair (97)
6886,Fairglen Junior Public School,1965,1960.0,1965.0,,"2200 Pharmacy Avenue Pleasant View Scarborough, ON",43.7850352,-79.32218879999999,http://www.acotoronto.ca/show_building.php?BuildingID=11085,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/31ecc125.jpg,,,School,Building,http://www.acotoronto.ca/,,Late modernist,L'Amoreaux (117)
6888,Martingrove Collegiate Institute,1967,1960.0,1967.0,,"50 Winterton Drive Princess Etobicoke, ON",43.67338,-79.5607,http://www.acotoronto.ca/show_building.php?BuildingID=11100,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/d76b0a31.jpg,,,School,Building,http://www.acotoronto.ca/,,Late modernist,Princess-Rosethorn (10)
6890,Frank P. Wood Estate Log Cabin Retreat,1935,1930.0,1935.0,,"2365 Bayview Avenue Bridle Path North York, ON",43.73299,-79.3789,http://www.acotoronto.ca/show_building.php?BuildingID=9196,http://www.acotoronto.ca/tobuilt_bk/php/Buildingimages/FrankWoodCabin1.jpg,Heritage property,,Detached house,Building,http://www.acotoronto.ca/,"This small building, constructed after 1930 according to the inventory of Heritage Properties, formed part of the estate of Frank P. Wood, a financier, art collector and philantropist. The cabin now sits on the property of the Crescent School.",Log construction,Bridle Path-Sunnybrook-York Mills (41)
